"steps","date","interval","dow"
0,2012-10-29,1050,"Monday"
0,2012-10-29,1055,"Monday"
0,2012-10-29,1100,"Monday"
0,2012-10-29,1105,"Monday"
7,2012-10-29,1110,"Monday"
0,2012-10-29,1115,"Monday"
0,2012-10-29,1120,"Monday"
0,2012-10-29,1125,"Monday"
0,2012-10-29,1130,"Monday"
0,2012-10-29,1135,"Monday"
0,2012-10-29,1140,"Monday"
13,2012-10-29,1145,"Monday"
20,2012-10-29,1150,"Monday"
0,2012-10-29,1155,"Monday"
0,2012-10-29,1200,"Monday"
0,2012-10-29,1205,"Monday"
0,2012-10-29,1210,"Monday"
59,2012-10-29,1215,"Monday"
0,2012-10-29,1220,"Monday"
0,2012-10-29,1225,"Monday"
0,2012-10-29,1230,"Monday"
0,2012-10-29,1235,"Monday"
0,2012-10-29,1240,"Monday"
13,2012-10-29,1245,"Monday"
0,2012-10-29,1250,"Monday"
0,2012-10-29,1255,"Monday"
0,2012-10-29,1300,"Monday"
0,2012-10-29,1305,"Monday"
0,2012-10-29,1310,"Monday"
0,2012-10-29,1315,"Monday"
25,2012-10-29,1320,"Monday"
0,2012-10-29,1325,"Monday"
0,2012-10-29,1330,"Monday"
0,2012-10-29,1335,"Monday"
0,2012-10-29,1340,"Monday"
0,2012-10-29,1345,"Monday"
0,2012-10-29,1350,"Monday"
0,2012-10-29,1355,"Monday"
104,2012-10-29,1400,"Monday"
59,2012-10-29,1405,"Monday"
0,2012-10-29,1410,"Monday"
0,2012-10-29,1415,"Monday"
0,2012-10-29,1420,"Monday"
0,2012-10-29,1425,"Monday"
0,2012-10-29,1430,"Monday"
20,2012-10-29,1435,"Monday"
0,2012-10-29,1440,"Monday"
0,2012-10-29,1445,"Monday"
0,2012-10-29,1450,"Monday"
0,2012-10-29,1455,"Monday"
0,2012-10-29,1500,"Monday"
0,2012-10-29,1505,"Monday"
0,2012-10-29,1510,"Monday"
0,2012-10-29,1515,"Monday"
0,2012-10-29,1520,"Monday"
0,2012-10-29,1525,"Monday"
0,2012-10-29,1530,"Monday"
56,2012-10-29,1535,"Monday"
0,2012-10-29,1540,"Monday"
0,2012-10-29,1545,"Monday"
0,2012-10-29,1550,"Monday"
0,2012-10-29,1555,"Monday"
0,2012-10-29,1600,"Monday"
0,2012-10-29,1605,"Monday"
0,2012-10-29,1610,"Monday"
0,2012-10-29,1615,"Monday"
0,2012-10-29,1620,"Monday"
44,2012-10-29,1625,"Monday"
0,2012-10-29,1630,"Monday"
0,2012-10-29,1635,"Monday"
0,2012-10-29,1640,"Monday"
0,2012-10-29,1645,"Monday"
0,2012-10-29,1650,"Monday"
0,2012-10-29,1655,"Monday"
0,2012-10-29,1700,"Monday"
0,2012-10-29,1705,"Monday"
0,2012-10-29,1710,"Monday"
7,2012-10-29,1715,"Monday"
49,2012-10-29,1720,"Monday"
53,2012-10-29,1725,"Monday"
20,2012-10-29,1730,"Monday"
113,2012-10-29,1735,"Monday"
13,2012-10-29,1740,"Monday"
79,2012-10-29,1745,"Monday"
128,2012-10-29,1750,"Monday"
108,2012-10-29,1755,"Monday"
62,2012-10-29,1800,"Monday"
8,2012-10-29,1805,"Monday"
39,2012-10-29,1810,"Monday"
60,2012-10-29,1815,"Monday"
75,2012-10-29,1820,"Monday"
174,2012-10-29,1825,"Monday"
60,2012-10-29,1830,"Monday"
59,2012-10-29,1835,"Monday"
82,2012-10-29,1840,"Monday"
37,2012-10-29,1845,"Monday"
0,2012-10-29,1850,"Monday"
0,2012-10-29,1855,"Monday"
0,2012-10-29,1900,"Monday"
78,2012-10-29,1905,"Monday"
0,2012-10-29,1910,"Monday"
0,2012-10-29,1915,"Monday"
0,2012-10-29,1920,"Monday"
0,2012-10-29,1925,"Monday"
0,2012-10-29,1930,"Monday"
0,2012-10-29,1935,"Monday"
0,2012-10-29,1940,"Monday"
0,2012-10-29,1945,"Monday"
0,2012-10-29,1950,"Monday"
0,2012-10-29,1955,"Monday"
0,2012-10-29,2000,"Monday"
0,2012-10-29,2005,"Monday"
0,2012-10-29,2010,"Monday"
0,2012-10-29,2015,"Monday"
0,2012-10-29,2020,"Monday"
0,2012-10-29,2025,"Monday"
0,2012-10-29,2030,"Monday"
0,2012-10-29,2035,"Monday"
59,2012-10-29,2040,"Monday"
194,2012-10-29,2045,"Monday"
591,2012-10-29,2050,"Monday"
349,2012-10-29,2055,"Monday"
44,2012-10-29,2100,"Monday"
0,2012-10-29,2105,"Monday"
64,2012-10-29,2110,"Monday"
32,2012-10-29,2115,"Monday"
45,2012-10-29,2120,"Monday"
18,2012-10-29,2125,"Monday"
0,2012-10-29,2130,"Monday"
0,2012-10-29,2135,"Monday"
0,2012-10-29,2140,"Monday"
0,2012-10-29,2145,"Monday"
0,2012-10-29,2150,"Monday"
44,2012-10-29,2155,"Monday"
0,2012-10-29,2200,"Monday"
0,2012-10-29,2205,"Monday"
0,2012-10-29,2210,"Monday"
0,2012-10-29,2215,"Monday"
0,2012-10-29,2220,"Monday"
0,2012-10-29,2225,"Monday"
0,2012-10-29,2230,"Monday"
0,2012-10-29,2235,"Monday"
0,2012-10-29,2240,"Monday"
0,2012-10-29,2245,"Monday"
0,2012-10-29,2250,"Monday"
0,2012-10-29,2255,"Monday"
0,2012-10-29,2300,"Monday"
0,2012-10-29,2305,"Monday"
0,2012-10-29,2310,"Monday"
0,2012-10-29,2315,"Monday"
0,2012-10-29,2320,"Monday"
0,2012-10-29,2325,"Monday"
0,2012-10-29,2330,"Monday"
0,2012-10-29,2335,"Monday"
0,2012-10-29,2340,"Monday"
0,2012-10-29,2345,"Monday"
0,2012-10-29,2350,"Monday"
0,2012-10-29,2355,"Monday"
0,2012-10-30,0,"Tuesday"
0,2012-10-30,5,"Tuesday"
0,2012-10-30,10,"Tuesday"
0,2012-10-30,15,"Tuesday"
0,2012-10-30,20,"Tuesday"
0,2012-10-30,25,"Tuesday"
0,2012-10-30,30,"Tuesday"
0,2012-10-30,35,"Tuesday"
0,2012-10-30,40,"Tuesday"
0,2012-10-30,45,"Tuesday"
0,2012-10-30,50,"Tuesday"
0,2012-10-30,55,"Tuesday"
0,2012-10-30,100,"Tuesday"
0,2012-10-30,105,"Tuesday"
0,2012-10-30,110,"Tuesday"
0,2012-10-30,115,"Tuesday"
0,2012-10-30,120,"Tuesday"
0,2012-10-30,125,"Tuesday"
0,2012-10-30,130,"Tuesday"
0,2012-10-30,135,"Tuesday"
0,2012-10-30,140,"Tuesday"
0,2012-10-30,145,"Tuesday"
0,2012-10-30,150,"Tuesday"
0,2012-10-30,155,"Tuesday"
0,2012-10-30,200,"Tuesday"
0,2012-10-30,205,"Tuesday"
0,2012-10-30,210,"Tuesday"
0,2012-10-30,215,"Tuesday"
0,2012-10-30,220,"Tuesday"
0,2012-10-30,225,"Tuesday"
0,2012-10-30,230,"Tuesday"
0,2012-10-30,235,"Tuesday"
0,2012-10-30,240,"Tuesday"
0,2012-10-30,245,"Tuesday"
0,2012-10-30,250,"Tuesday"
0,2012-10-30,255,"Tuesday"
0,2012-10-30,300,"Tuesday"
0,2012-10-30,305,"Tuesday"
0,2012-10-30,310,"Tuesday"
0,2012-10-30,315,"Tuesday"
0,2012-10-30,320,"Tuesday"
0,2012-10-30,325,"Tuesday"
0,2012-10-30,330,"Tuesday"
0,2012-10-30,335,"Tuesday"
0,2012-10-30,340,"Tuesday"
0,2012-10-30,345,"Tuesday"
0,2012-10-30,350,"Tuesday"
0,2012-10-30,355,"Tuesday"
0,2012-10-30,400,"Tuesday"
0,2012-10-30,405,"Tuesday"
0,2012-10-30,410,"Tuesday"
0,2012-10-30,415,"Tuesday"
0,2012-10-30,420,"Tuesday"
0,2012-10-30,425,"Tuesday"
0,2012-10-30,430,"Tuesday"
0,2012-10-30,435,"Tuesday"
0,2012-10-30,440,"Tuesday"
0,2012-10-30,445,"Tuesday"
0,2012-10-30,450,"Tuesday"
0,2012-10-30,455,"Tuesday"
0,2012-10-30,500,"Tuesday"
0,2012-10-30,505,"Tuesday"
0,2012-10-30,510,"Tuesday"
0,2012-10-30,515,"Tuesday"
0,2012-10-30,520,"Tuesday"
0,2012-10-30,525,"Tuesday"
0,2012-10-30,530,"Tuesday"
0,2012-10-30,535,"Tuesday"
0,2012-10-30,540,"Tuesday"
0,2012-10-30,545,"Tuesday"
0,2012-10-30,550,"Tuesday"
0,2012-10-30,555,"Tuesday"
0,2012-10-30,600,"Tuesday"
0,2012-10-30,605,"Tuesday"
6,2012-10-30,610,"Tuesday"
41,2012-10-30,615,"Tuesday"
0,2012-10-30,620,"Tuesday"
33,2012-10-30,625,"Tuesday"
61,2012-10-30,630,"Tuesday"
0,2012-10-30,635,"Tuesday"
54,2012-10-30,640,"Tuesday"
69,2012-10-30,645,"Tuesday"
0,2012-10-30,650,"Tuesday"
0,2012-10-30,655,"Tuesday"
11,2012-10-30,700,"Tuesday"
81,2012-10-30,705,"Tuesday"
39,2012-10-30,710,"Tuesday"
22,2012-10-30,715,"Tuesday"
0,2012-10-30,720,"Tuesday"
31,2012-10-30,725,"Tuesday"
0,2012-10-30,730,"Tuesday"
178,2012-10-30,735,"Tuesday"
33,2012-10-30,740,"Tuesday"
137,2012-10-30,745,"Tuesday"
25,2012-10-30,750,"Tuesday"
28,2012-10-30,755,"Tuesday"
15,2012-10-30,800,"Tuesday"
25,2012-10-30,805,"Tuesday"
0,2012-10-30,810,"Tuesday"
75,2012-10-30,815,"Tuesday"
0,2012-10-30,820,"Tuesday"
0,2012-10-30,825,"Tuesday"
0,2012-10-30,830,"Tuesday"
0,2012-10-30,835,"Tuesday"
0,2012-10-30,840,"Tuesday"
0,2012-10-30,845,"Tuesday"
5,2012-10-30,850,"Tuesday"
0,2012-10-30,855,"Tuesday"
0,2012-10-30,900,"Tuesday"
0,2012-10-30,905,"Tuesday"
0,2012-10-30,910,"Tuesday"
0,2012-10-30,915,"Tuesday"
0,2012-10-30,920,"Tuesday"
0,2012-10-30,925,"Tuesday"
0,2012-10-30,930,"Tuesday"
0,2012-10-30,935,"Tuesday"
0,2012-10-30,940,"Tuesday"
0,2012-10-30,945,"Tuesday"
0,2012-10-30,950,"Tuesday"
0,2012-10-30,955,"Tuesday"
0,2012-10-30,1000,"Tuesday"
0,2012-10-30,1005,"Tuesday"
0,2012-10-30,1010,"Tuesday"
0,2012-10-30,1015,"Tuesday"
0,2012-10-30,1020,"Tuesday"
0,2012-10-30,1025,"Tuesday"
0,2012-10-30,1030,"Tuesday"
0,2012-10-30,1035,"Tuesday"
0,2012-10-30,1040,"Tuesday"
0,2012-10-30,1045,"Tuesday"
0,2012-10-30,1050,"Tuesday"
0,2012-10-30,1055,"Tuesday"
0,2012-10-30,1100,"Tuesday"
0,2012-10-30,1105,"Tuesday"
0,2012-10-30,1110,"Tuesday"
4,2012-10-30,1115,"Tuesday"
21,2012-10-30,1120,"Tuesday"
27,2012-10-30,1125,"Tuesday"
0,2012-10-30,1130,"Tuesday"
0,2012-10-30,1135,"Tuesday"
0,2012-10-30,1140,"Tuesday"
0,2012-10-30,1145,"Tuesday"
0,2012-10-30,1150,"Tuesday"
0,2012-10-30,1155,"Tuesday"
0,2012-10-30,1200,"Tuesday"
0,2012-10-30,1205,"Tuesday"
58,2012-10-30,1210,"Tuesday"
0,2012-10-30,1215,"Tuesday"
0,2012-10-30,1220,"Tuesday"
0,2012-10-30,1225,"Tuesday"
0,2012-10-30,1230,"Tuesday"
0,2012-10-30,1235,"Tuesday"
0,2012-10-30,1240,"Tuesday"
0,2012-10-30,1245,"Tuesday"
29,2012-10-30,1250,"Tuesday"
13,2012-10-30,1255,"Tuesday"
17,2012-10-30,1300,"Tuesday"
35,2012-10-30,1305,"Tuesday"
105,2012-10-30,1310,"Tuesday"
28,2012-10-30,1315,"Tuesday"
20,2012-10-30,1320,"Tuesday"
66,2012-10-30,1325,"Tuesday"
10,2012-10-30,1330,"Tuesday"
100,2012-10-30,1335,"Tuesday"
48,2012-10-30,1340,"Tuesday"
32,2012-10-30,1345,"Tuesday"
0,2012-10-30,1350,"Tuesday"
56,2012-10-30,1355,"Tuesday"
137,2012-10-30,1400,"Tuesday"
364,2012-10-30,1405,"Tuesday"
477,2012-10-30,1410,"Tuesday"
509,2012-10-30,1415,"Tuesday"
213,2012-10-30,1420,"Tuesday"
281,2012-10-30,1425,"Tuesday"
0,2012-10-30,1430,"Tuesday"
0,2012-10-30,1435,"Tuesday"
22,2012-10-30,1440,"Tuesday"
440,2012-10-30,1445,"Tuesday"
468,2012-10-30,1450,"Tuesday"
432,2012-10-30,1455,"Tuesday"
50,2012-10-30,1500,"Tuesday"
0,2012-10-30,1505,"Tuesday"
22,2012-10-30,1510,"Tuesday"
0,2012-10-30,1515,"Tuesday"
37,2012-10-30,1520,"Tuesday"
60,2012-10-30,1525,"Tuesday"
12,2012-10-30,1530,"Tuesday"
0,2012-10-30,1535,"Tuesday"
40,2012-10-30,1540,"Tuesday"
33,2012-10-30,1545,"Tuesday"
0,2012-10-30,1550,"Tuesday"
0,2012-10-30,1555,"Tuesday"
0,2012-10-30,1600,"Tuesday"
0,2012-10-30,1605,"Tuesday"
0,2012-10-30,1610,"Tuesday"
0,2012-10-30,1615,"Tuesday"
0,2012-10-30,1620,"Tuesday"
0,2012-10-30,1625,"Tuesday"
0,2012-10-30,1630,"Tuesday"
0,2012-10-30,1635,"Tuesday"
0,2012-10-30,1640,"Tuesday"
0,2012-10-30,1645,"Tuesday"
0,2012-10-30,1650,"Tuesday"
0,2012-10-30,1655,"Tuesday"
32,2012-10-30,1700,"Tuesday"
0,2012-10-30,1705,"Tuesday"
0,2012-10-30,1710,"Tuesday"
24,2012-10-30,1715,"Tuesday"
60,2012-10-30,1720,"Tuesday"
27,2012-10-30,1725,"Tuesday"
96,2012-10-30,1730,"Tuesday"
35,2012-10-30,1735,"Tuesday"
78,2012-10-30,1740,"Tuesday"
0,2012-10-30,1745,"Tuesday"
37,2012-10-30,1750,"Tuesday"
9,2012-10-30,1755,"Tuesday"
0,2012-10-30,1800,"Tuesday"
17,2012-10-30,1805,"Tuesday"
37,2012-10-30,1810,"Tuesday"
48,2012-10-30,1815,"Tuesday"
39,2012-10-30,1820,"Tuesday"
119,2012-10-30,1825,"Tuesday"
515,2012-10-30,1830,"Tuesday"
523,2012-10-30,1835,"Tuesday"
488,2012-10-30,1840,"Tuesday"
425,2012-10-30,1845,"Tuesday"
495,2012-10-30,1850,"Tuesday"
129,2012-10-30,1855,"Tuesday"
72,2012-10-30,1900,"Tuesday"
71,2012-10-30,1905,"Tuesday"
20,2012-10-30,1910,"Tuesday"
0,2012-10-30,1915,"Tuesday"
65,2012-10-30,1920,"Tuesday"
0,2012-10-30,1925,"Tuesday"
0,2012-10-30,1930,"Tuesday"
35,2012-10-30,1935,"Tuesday"
25,2012-10-30,1940,"Tuesday"
31,2012-10-30,1945,"Tuesday"
0,2012-10-30,1950,"Tuesday"
0,2012-10-30,1955,"Tuesday"
0,2012-10-30,2000,"Tuesday"
0,2012-10-30,2005,"Tuesday"
0,2012-10-30,2010,"Tuesday"
0,2012-10-30,2015,"Tuesday"
0,2012-10-30,2020,"Tuesday"
0,2012-10-30,2025,"Tuesday"
0,2012-10-30,2030,"Tuesday"
51,2012-10-30,2035,"Tuesday"
0,2012-10-30,2040,"Tuesday"
0,2012-10-30,2045,"Tuesday"
0,2012-10-30,2050,"Tuesday"
0,2012-10-30,2055,"Tuesday"
34,2012-10-30,2100,"Tuesday"
349,2012-10-30,2105,"Tuesday"
272,2012-10-30,2110,"Tuesday"
154,2012-10-30,2115,"Tuesday"
142,2012-10-30,2120,"Tuesday"
16,2012-10-30,2125,"Tuesday"
0,2012-10-30,2130,"Tuesday"
0,2012-10-30,2135,"Tuesday"
14,2012-10-30,2140,"Tuesday"
0,2012-10-30,2145,"Tuesday"
0,2012-10-30,2150,"Tuesday"
0,2012-10-30,2155,"Tuesday"
0,2012-10-30,2200,"Tuesday"
0,2012-10-30,2205,"Tuesday"
0,2012-10-30,2210,"Tuesday"
0,2012-10-30,2215,"Tuesday"
0,2012-10-30,2220,"Tuesday"
0,2012-10-30,2225,"Tuesday"
0,2012-10-30,2230,"Tuesday"
0,2012-10-30,2235,"Tuesday"
0,2012-10-30,2240,"Tuesday"
0,2012-10-30,2245,"Tuesday"
0,2012-10-30,2250,"Tuesday"
0,2012-10-30,2255,"Tuesday"
0,2012-10-30,2300,"Tuesday"
0,2012-10-30,2305,"Tuesday"
0,2012-10-30,2310,"Tuesday"
0,2012-10-30,2315,"Tuesday"
0,2012-10-30,2320,"Tuesday"
0,2012-10-30,2325,"Tuesday"
0,2012-10-30,2330,"Tuesday"
0,2012-10-30,2335,"Tuesday"
0,2012-10-30,2340,"Tuesday"
0,2012-10-30,2345,"Tuesday"
0,2012-10-30,2350,"Tuesday"
0,2012-10-30,2355,"Tuesday"
0,2012-10-31,0,"Wednesday"
0,2012-10-31,5,"Wednesday"
0,2012-10-31,10,"Wednesday"
0,2012-10-31,15,"Wednesday"
0,2012-10-31,20,"Wednesday"
0,2012-10-31,25,"Wednesday"
0,2012-10-31,30,"Wednesday"
0,2012-10-31,35,"Wednesday"
0,2012-10-31,40,"Wednesday"
0,2012-10-31,45,"Wednesday"
0,2012-10-31,50,"Wednesday"
0,2012-10-31,55,"Wednesday"
0,2012-10-31,100,"Wednesday"
0,2012-10-31,105,"Wednesday"
0,2012-10-31,110,"Wednesday"
0,2012-10-31,115,"Wednesday"
0,2012-10-31,120,"Wednesday"
0,2012-10-31,125,"Wednesday"
0,2012-10-31,130,"Wednesday"
0,2012-10-31,135,"Wednesday"
0,2012-10-31,140,"Wednesday"
0,2012-10-31,145,"Wednesday"
0,2012-10-31,150,"Wednesday"
0,2012-10-31,155,"Wednesday"
0,2012-10-31,200,"Wednesday"
0,2012-10-31,205,"Wednesday"
0,2012-10-31,210,"Wednesday"
0,2012-10-31,215,"Wednesday"
0,2012-10-31,220,"Wednesday"
0,2012-10-31,225,"Wednesday"
0,2012-10-31,230,"Wednesday"
0,2012-10-31,235,"Wednesday"
0,2012-10-31,240,"Wednesday"
0,2012-10-31,245,"Wednesday"
0,2012-10-31,250,"Wednesday"
0,2012-10-31,255,"Wednesday"
0,2012-10-31,300,"Wednesday"
0,2012-10-31,305,"Wednesday"
0,2012-10-31,310,"Wednesday"
0,2012-10-31,315,"Wednesday"
0,2012-10-31,320,"Wednesday"
0,2012-10-31,325,"Wednesday"
0,2012-10-31,330,"Wednesday"
0,2012-10-31,335,"Wednesday"
0,2012-10-31,340,"Wednesday"
0,2012-10-31,345,"Wednesday"
0,2012-10-31,350,"Wednesday"
0,2012-10-31,355,"Wednesday"
0,2012-10-31,400,"Wednesday"
0,2012-10-31,405,"Wednesday"
0,2012-10-31,410,"Wednesday"
0,2012-10-31,415,"Wednesday"
0,2012-10-31,420,"Wednesday"
0,2012-10-31,425,"Wednesday"
0,2012-10-31,430,"Wednesday"
0,2012-10-31,435,"Wednesday"
0,2012-10-31,440,"Wednesday"
0,2012-10-31,445,"Wednesday"
0,2012-10-31,450,"Wednesday"
0,2012-10-31,455,"Wednesday"
0,2012-10-31,500,"Wednesday"
0,2012-10-31,505,"Wednesday"
0,2012-10-31,510,"Wednesday"
0,2012-10-31,515,"Wednesday"
0,2012-10-31,520,"Wednesday"
0,2012-10-31,525,"Wednesday"
0,2012-10-31,530,"Wednesday"
0,2012-10-31,535,"Wednesday"
0,2012-10-31,540,"Wednesday"
0,2012-10-31,545,"Wednesday"
0,2012-10-31,550,"Wednesday"
0,2012-10-31,555,"Wednesday"
0,2012-10-31,600,"Wednesday"
0,2012-10-31,605,"Wednesday"
0,2012-10-31,610,"Wednesday"
0,2012-10-31,615,"Wednesday"
0,2012-10-31,620,"Wednesday"
0,2012-10-31,625,"Wednesday"
22,2012-10-31,630,"Wednesday"
63,2012-10-31,635,"Wednesday"
36,2012-10-31,640,"Wednesday"
65,2012-10-31,645,"Wednesday"
84,2012-10-31,650,"Wednesday"
436,2012-10-31,655,"Wednesday"
594,2012-10-31,700,"Wednesday"
443,2012-10-31,705,"Wednesday"
749,2012-10-31,710,"Wednesday"
717,2012-10-31,715,"Wednesday"
751,2012-10-31,720,"Wednesday"
747,2012-10-31,725,"Wednesday"
757,2012-10-31,730,"Wednesday"
714,2012-10-31,735,"Wednesday"
301,2012-10-31,740,"Wednesday"
584,2012-10-31,745,"Wednesday"
358,2012-10-31,750,"Wednesday"
0,2012-10-31,755,"Wednesday"
32,2012-10-31,800,"Wednesday"
0,2012-10-31,805,"Wednesday"
0,2012-10-31,810,"Wednesday"
0,2012-10-31,815,"Wednesday"
15,2012-10-31,820,"Wednesday"
85,2012-10-31,825,"Wednesday"
146,2012-10-31,830,"Wednesday"
0,2012-10-31,835,"Wednesday"
0,2012-10-31,840,"Wednesday"
0,2012-10-31,845,"Wednesday"
18,2012-10-31,850,"Wednesday"
18,2012-10-31,855,"Wednesday"
0,2012-10-31,900,"Wednesday"
23,2012-10-31,905,"Wednesday"
0,2012-10-31,910,"Wednesday"
143,2012-10-31,915,"Wednesday"
463,2012-10-31,920,"Wednesday"
0,2012-10-31,925,"Wednesday"
103,2012-10-31,930,"Wednesday"
0,2012-10-31,935,"Wednesday"
0,2012-10-31,940,"Wednesday"
0,2012-10-31,945,"Wednesday"
123,2012-10-31,950,"Wednesday"
260,2012-10-31,955,"Wednesday"
122,2012-10-31,1000,"Wednesday"
0,2012-10-31,1005,"Wednesday"
0,2012-10-31,1010,"Wednesday"
0,2012-10-31,1015,"Wednesday"
0,2012-10-31,1020,"Wednesday"
0,2012-10-31,1025,"Wednesday"
206,2012-10-31,1030,"Wednesday"
128,2012-10-31,1035,"Wednesday"
67,2012-10-31,1040,"Wednesday"
8,2012-10-31,1045,"Wednesday"
0,2012-10-31,1050,"Wednesday"
15,2012-10-31,1055,"Wednesday"
20,2012-10-31,1100,"Wednesday"
0,2012-10-31,1105,"Wednesday"
0,2012-10-31,1110,"Wednesday"
0,2012-10-31,1115,"Wednesday"
0,2012-10-31,1120,"Wednesday"
0,2012-10-31,1125,"Wednesday"
0,2012-10-31,1130,"Wednesday"
0,2012-10-31,1135,"Wednesday"
0,2012-10-31,1140,"Wednesday"
0,2012-10-31,1145,"Wednesday"
0,2012-10-31,1150,"Wednesday"
0,2012-10-31,1155,"Wednesday"
0,2012-10-31,1200,"Wednesday"
0,2012-10-31,1205,"Wednesday"
0,2012-10-31,1210,"Wednesday"
0,2012-10-31,1215,"Wednesday"
286,2012-10-31,1220,"Wednesday"
136,2012-10-31,1225,"Wednesday"
170,2012-10-31,1230,"Wednesday"
0,2012-10-31,1235,"Wednesday"
0,2012-10-31,1240,"Wednesday"
0,2012-10-31,1245,"Wednesday"
0,2012-10-31,1250,"Wednesday"
157,2012-10-31,1255,"Wednesday"
0,2012-10-31,1300,"Wednesday"
0,2012-10-31,1305,"Wednesday"
7,2012-10-31,1310,"Wednesday"
0,2012-10-31,1315,"Wednesday"
0,2012-10-31,1320,"Wednesday"
0,2012-10-31,1325,"Wednesday"
0,2012-10-31,1330,"Wednesday"
0,2012-10-31,1335,"Wednesday"
65,2012-10-31,1340,"Wednesday"
0,2012-10-31,1345,"Wednesday"
0,2012-10-31,1350,"Wednesday"
0,2012-10-31,1355,"Wednesday"
55,2012-10-31,1400,"Wednesday"
0,2012-10-31,1405,"Wednesday"
0,2012-10-31,1410,"Wednesday"
0,2012-10-31,1415,"Wednesday"
82,2012-10-31,1420,"Wednesday"
112,2012-10-31,1425,"Wednesday"
83,2012-10-31,1430,"Wednesday"
17,2012-10-31,1435,"Wednesday"
0,2012-10-31,1440,"Wednesday"
0,2012-10-31,1445,"Wednesday"
0,2012-10-31,1450,"Wednesday"
0,2012-10-31,1455,"Wednesday"
0,2012-10-31,1500,"Wednesday"
0,2012-10-31,1505,"Wednesday"
0,2012-10-31,1510,"Wednesday"
0,2012-10-31,1515,"Wednesday"
0,2012-10-31,1520,"Wednesday"
0,2012-10-31,1525,"Wednesday"
0,2012-10-31,1530,"Wednesday"
6,2012-10-31,1535,"Wednesday"
18,2012-10-31,1540,"Wednesday"
0,2012-10-31,1545,"Wednesday"
0,2012-10-31,1550,"Wednesday"
0,2012-10-31,1555,"Wednesday"
0,2012-10-31,1600,"Wednesday"
148,2012-10-31,1605,"Wednesday"
492,2012-10-31,1610,"Wednesday"
191,2012-10-31,1615,"Wednesday"
0,2012-10-31,1620,"Wednesday"
0,2012-10-31,1625,"Wednesday"
59,2012-10-31,1630,"Wednesday"
17,2012-10-31,1635,"Wednesday"
27,2012-10-31,1640,"Wednesday"
0,2012-10-31,1645,"Wednesday"
0,2012-10-31,1650,"Wednesday"
0,2012-10-31,1655,"Wednesday"
48,2012-10-31,1700,"Wednesday"
58,2012-10-31,1705,"Wednesday"
89,2012-10-31,1710,"Wednesday"
24,2012-10-31,1715,"Wednesday"
180,2012-10-31,1720,"Wednesday"
414,2012-10-31,1725,"Wednesday"
148,2012-10-31,1730,"Wednesday"
306,2012-10-31,1735,"Wednesday"
111,2012-10-31,1740,"Wednesday"
314,2012-10-31,1745,"Wednesday"
63,2012-10-31,1750,"Wednesday"
68,2012-10-31,1755,"Wednesday"
53,2012-10-31,1800,"Wednesday"
63,2012-10-31,1805,"Wednesday"
12,2012-10-31,1810,"Wednesday"
0,2012-10-31,1815,"Wednesday"
29,2012-10-31,1820,"Wednesday"
171,2012-10-31,1825,"Wednesday"
11,2012-10-31,1830,"Wednesday"
77,2012-10-31,1835,"Wednesday"
36,2012-10-31,1840,"Wednesday"
42,2012-10-31,1845,"Wednesday"
64,2012-10-31,1850,"Wednesday"
0,2012-10-31,1855,"Wednesday"
82,2012-10-31,1900,"Wednesday"
48,2012-10-31,1905,"Wednesday"
457,2012-10-31,1910,"Wednesday"
503,2012-10-31,1915,"Wednesday"
140,2012-10-31,1920,"Wednesday"
40,2012-10-31,1925,"Wednesday"
51,2012-10-31,1930,"Wednesday"
0,2012-10-31,1935,"Wednesday"
0,2012-10-31,1940,"Wednesday"
0,2012-10-31,1945,"Wednesday"
0,2012-10-31,1950,"Wednesday"
0,2012-10-31,1955,"Wednesday"
0,2012-10-31,2000,"Wednesday"
0,2012-10-31,2005,"Wednesday"
0,2012-10-31,2010,"Wednesday"
0,2012-10-31,2015,"Wednesday"
0,2012-10-31,2020,"Wednesday"
0,2012-10-31,2025,"Wednesday"
0,2012-10-31,2030,"Wednesday"
0,2012-10-31,2035,"Wednesday"
0,2012-10-31,2040,"Wednesday"
0,2012-10-31,2045,"Wednesday"
0,2012-10-31,2050,"Wednesday"
0,2012-10-31,2055,"Wednesday"
0,2012-10-31,2100,"Wednesday"
0,2012-10-31,2105,"Wednesday"
0,2012-10-31,2110,"Wednesday"
0,2012-10-31,2115,"Wednesday"
0,2012-10-31,2120,"Wednesday"
0,2012-10-31,2125,"Wednesday"
0,2012-10-31,2130,"Wednesday"
0,2012-10-31,2135,"Wednesday"
0,2012-10-31,2140,"Wednesday"
0,2012-10-31,2145,"Wednesday"
0,2012-10-31,2150,"Wednesday"
0,2012-10-31,2155,"Wednesday"
0,2012-10-31,2200,"Wednesday"
0,2012-10-31,2205,"Wednesday"
0,2012-10-31,2210,"Wednesday"
90,2012-10-31,2215,"Wednesday"
78,2012-10-31,2220,"Wednesday"
0,2012-10-31,2225,"Wednesday"
0,2012-10-31,2230,"Wednesday"
0,2012-10-31,2235,"Wednesday"
0,2012-10-31,2240,"Wednesday"
0,2012-10-31,2245,"Wednesday"
0,2012-10-31,2250,"Wednesday"
0,2012-10-31,2255,"Wednesday"
0,2012-10-31,2300,"Wednesday"
0,2012-10-31,2305,"Wednesday"
0,2012-10-31,2310,"Wednesday"
0,2012-10-31,2315,"Wednesday"
0,2012-10-31,2320,"Wednesday"
